Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NC,15.2,Low Fat,0.169943195,others,116.2492,38,Small,Tier 1,Grocery Store,115.8492
FD,4.555,Regular,0.034328578,Frozen Foods,110.1544,36,High,Tier 3,Supermarket Type1,1230.3984
FD,14.3,Low Fat,0.127435585,Frozen Foods,86.8224,36,High,Tier 3,Supermarket Type1,852.224
FD,7.71,Regular,0.06627464,snacks_breakfast_type,54.1956,38,Medium,Tier 3,Supermarket Type3,3002.758
FD,6.4,Low Fat,0.084885375,Frozen Foods,39.2796,24,Medium,Tier 1,Supermarket Type1,701.7532
NC,19.6,Low Fat,0.083862625,others,44.077,38,Small,Tier 1,Grocery Store,216.385
NC,5.88,Low Fat,0.02488732,others,147.5392,26,Small,Tier 1,Supermarket Type1,2684.5056
NC,12.35,Low Fat,0.163941937,others,117.0124,26,Small,Tier 1,Supermarket Type1,1540.6612
NC,7.5,Low Fat,0.096806008,others,56.2588,14,Medium,Tier 3,Supermarket Type2,687.1056
DR,11.6,Low Fat,0.0,Drinks,141.6154,21,not_mentioned,Tier 2,Supermarket Type1,3829.0158
DR,7.81,Low Fat,0.067592098,Drinks,246.0486,21,not_mentioned,Tier 2,Supermarket Type1,7086.1094
FD,18.6,Low Fat,0.076975118,snacks_breakfast_type,161.8236,24,Medium,Tier 1,Supermarket Type1,1611.236
FD,9.395,Low Fat,0.045525961,snacks_breakfast_type,83.425,16,not_mentioned,Tier 2,Supermarket Type1,1498.05
FD,11.15,Low Fat,0.0,Dairy,44.7744,21,not_mentioned,Tier 2,Supermarket Type1,181.0976
FD,6.465,Low Fat,0.0,others,263.1884,14,Medium,Tier 3,Supermarket Type2,2914.8724
NC,20.1,Low Fat,0.0,others,61.3536,25,not_mentioned,Tier 3,Grocery Store,183.7608
FD,9.3,Low Fat,0.028683422,Baking Goods,195.8136,16,not_mentioned,Tier 2,Supermarket Type1,3693.8584
NC,20.1,Low Fat,0.077079177,others,61.5536,38,Medium,Tier 3,Supermarket Type3,918.804
DR,8.43,Low Fat,0.017360867,Drinks,196.2768,21,not_mentioned,Tier 2,Supermarket Type1,1576.6144
FD,13.8,Regular,0.056960814,snacks_breakfast_type,230.0984,24,Medium,Tier 1,Supermarket Type1,3707.1744
NC,16.0,Low Fat,0.072608647,others,228.3668,36,High,Tier 3,Supermarket Type1,5298.4364
FD,20.0,Low Fat,0.034340926,Baking Goods,45.4086,36,High,Tier 3,Supermarket Type1,981.3892
FD,17.5,Low Fat,0.026865809,Frozen Foods,261.691,19,Small,Tier 2,Supermarket Type1,4207.856
FD,7.895,Regular,0.061270647,snacks_breakfast_type,56.7588,24,Medium,Tier 1,Supermarket Type1,343.5528
FD,9.1,Low Fat,0.174085625,Baking Goods,124.6362,19,Small,Tier 2,Supermarket Type1,2390.8878
FD,8.235,Low Fat,0.08259502,Baking Goods,149.1076,21,not_mentioned,Tier 2,Supermarket Type1,1182.4608
FD,10.5,Regular,0.142759833,snacks_breakfast_type,159.3578,24,Medium,Tier 1,Supermarket Type1,3048.6982
FD,15.1,Low Fat,0.052085615,Meat,242.8512,38,Medium,Tier 3,Supermarket Type3,5816.4288
NC,16.35,Low Fat,0.029445361,others,257.6646,26,Small,Tier 1,Supermarket Type1,2061.3168
FD,20.35,Low Fat,0.060405784,Baking Goods,234.5616,38,Medium,Tier 3,Supermarket Type3,6796.4864
FD,6.36,Low Fat,0.120443298,Fruits and Vegetables,45.406,36,High,Tier 3,Supermarket Type1,1118.544
FD,19.1,Low Fat,0.096929994,Fruits and Vegetables,233.8958,21,not_mentioned,Tier 2,Supermarket Type1,2103.2622
FD,7.6,Regular,0.238366442,Starchy Foods,171.8448,25,not_mentioned,Tier 3,Grocery Store,852.224
NC,14.5,Low Fat,0.03409886,others,162.621,38,Small,Tier 1,Grocery Store,815.605
FD,16.0,Regular,0.099832728,Frozen Foods,87.4856,16,not_mentioned,Tier 2,Supermarket Type1,263.6568
FD,12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,14,Medium,Tier 3,Supermarket Type2,2706.477
FD,11.85,Regular,0.0,Baking Goods,51.2666,19,Small,Tier 2,Supermarket Type1,410.1328
FD,15.1,Low Fat,0.095140088,Baking Goods,159.9604,19,Small,Tier 2,Supermarket Type1,2852.2872
FD,14.5,Regular,0.041482394,others,40.0454,16,not_mentioned,Tier 2,Supermarket Type1,209.727
FD,6.11,Regular,0.019912606,Frozen Foods,91.0488,38,Small,Tier 1,Grocery Store,271.6464
NC,13.0,Low Fat,0.099325278,others,45.406,26,Small,Tier 1,Supermarket Type1,605.878
FD,15.35,Regular,0.055067732,Meat,146.5734,36,High,Tier 3,Supermarket Type1,2375.5744
NC,13.0,Low Fat,0.041824524,others,256.7014,26,Small,Tier 1,Supermarket Type1,2805.0154
FD,14.65,Regular,0.099333217,snacks_breakfast_type,51.3666,21,not_mentioned,Tier 2,Supermarket Type1,1076.5986
NC,21.1,Low Fat,0.029054046,others,144.6786,24,Medium,Tier 1,Supermarket Type1,2889.572
FD,13.65,Regular,0.031494041,others,98.87,24,Medium,Tier 1,Supermarket Type1,2197.14
FD,8.325,Low Fat,0.029953314,Fruits and Vegetables,39.5138,16,not_mentioned,Tier 2,Supermarket Type1,568.5932
FD,14.0,Low Fat,0.030094192,Fruits and Vegetables,215.7192,26,Small,Tier 1,Supermarket Type1,1078.596
FD,7.51,Low Fat,0.017344679,Fruits and Vegetables,230.801,38,Medium,Tier 3,Supermarket Type3,5283.123
NC,16.5,Low Fat,0.036611104,others,180.9318,36,High,Tier 3,Supermarket Type1,3247.7724
FD,8.0,Regular,0.030311951,snacks_breakfast_type,247.4092,24,Medium,Tier 1,Supermarket Type1,6972.2576
FD,5.44,Regular,0.017047751,Baking Goods,174.637,36,High,Tier 3,Supermarket Type1,2999.429
FD,8.895,Regular,0.08154715,snacks_breakfast_type,49.8008,16,not_mentioned,Tier 2,Supermarket Type1,759.012
NC,14.15,Low Fat,0.008811818,others,196.511,21,not_mentioned,Tier 2,Supermarket Type1,2749.754
FD,16.1,Regular,0.024944396,Fruits and Vegetables,95.441,19,Small,Tier 2,Supermarket Type1,2220.443
DR,9.5,Low Fat,0.085437778,Drinks,188.4872,14,Medium,Tier 3,Supermarket Type2,3592.6568
NC,17.35,Low Fat,0.020542737,others,80.5618,36,High,Tier 3,Supermarket Type1,322.2472
DR,13.85,Low Fat,0.034765901,Drinks,114.2492,16,not_mentioned,Tier 2,Supermarket Type1,1853.5872
FD,18.5,Regular,0.062205112,Frozen Foods,148.3418,36,High,Tier 3,Supermarket Type1,1765.7016
DR,17.25,Low Fat,0.035118834,Dairy,93.412,24,Medium,Tier 1,Supermarket Type1,932.12
FD,16.2,Regular,0.016650191,Frozen Foods,97.4726,19,Small,Tier 2,Supermarket Type1,1174.4712
NC,8.39,Low Fat,0.120497266,others,162.2868,26,Small,Tier 1,Supermarket Type1,2620.5888
FD,17.0,Low Fat,0.237651344,Fruits and Vegetables,170.2106,38,Small,Tier 1,Grocery Store,171.1106
FD,20.35,Regular,0.150341867,Meat,83.1276,38,Medium,Tier 3,Supermarket Type3,1868.2348
FD,19.85,Low Fat,0.005243282,Dairy,266.1884,24,Medium,Tier 1,Supermarket Type1,3179.8608
FD,15.6,Low Fat,0.088215871,snacks_breakfast_type,220.1798,16,not_mentioned,Tier 2,Supermarket Type1,5068.7354
FD,11.0,Low Fat,0.008903212,Meat,120.9756,38,Medium,Tier 3,Supermarket Type3,2787.0388
FD,16.7,Regular,0.052625179,Frozen Foods,113.4176,14,Medium,Tier 3,Supermarket Type2,1488.7288
FD,19.85,Low Fat,0.044566659,Dairy,88.5856,24,Medium,Tier 1,Supermarket Type1,703.0848
FD,13.35,Regular,0.149598628,snacks_breakfast_type,179.466,24,Medium,Tier 1,Supermarket Type1,3775.086
NC,12.5,Low Fat,0.018757586,others,96.9384,38,Medium,Tier 3,Supermarket Type3,2167.8448
FD,10.3,Low Fat,0.078678276,Baking Goods,177.037,36,High,Tier 3,Supermarket Type1,3705.177
FD,6.615,Regular,0.091971856,others,251.6408,26,Small,Tier 1,Supermarket Type1,6008.1792
FD,18.25,Low Fat,0.075603699,snacks_breakfast_type,215.1218,38,Medium,Tier 3,Supermarket Type3,3205.827
NC,11.395,Low Fat,0.021649904,others,150.8708,21,not_mentioned,Tier 2,Supermarket Type1,4363.6532
NC,20.25,Low Fat,0.14781046,others,234.8616,36,High,Tier 3,Supermarket Type1,2812.3392
DR,19.7,Low Fat,0.038549197,Drinks,127.5362,38,Medium,Tier 3,Supermarket Type3,1006.6896
FD,9.895,Regular,0.028696932,others,117.0492,36,High,Tier 3,Supermarket Type1,810.9444
FD,10.7,Regular,0.127108578,Dairy,120.744,38,Medium,Tier 3,Supermarket Type3,2756.412
FD,20.0,Low Fat,0.034203092,Baking Goods,43.3086,38,Medium,Tier 3,Supermarket Type3,624.5204
FD,14.0,Regular,0.060376776,Frozen Foods,154.5656,36,High,Tier 3,Supermarket Type1,2471.4496
NC,12.1,Low Fat,0.079806266,others,172.1106,26,Small,Tier 1,Supermarket Type1,3422.212
FD,20.5,Low Fat,0.063649582,Frozen Foods,74.7696,38,Small,Tier 1,Grocery Store,74.5696
FD,15.85,Low Fat,0.11566015,snacks_breakfast_type,218.3166,25,not_mentioned,Tier 3,Grocery Store,435.4332
NC,8.42,Low Fat,0.11227101,others,63.2168,26,Small,Tier 1,Supermarket Type1,703.0848
FD,19.35,Low Fat,0.016611475,Frozen Foods,122.0098,26,Small,Tier 1,Supermarket Type1,2651.2156
FD,7.785,Regular,0.038210084,Fruits and Vegetables,103.8964,21,not_mentioned,Tier 2,Supermarket Type1,946.7676
DR,15.0,Low Fat,0.049178998,Drinks,65.6168,21,not_mentioned,Tier 2,Supermarket Type1,639.168
FD,17.5,Low Fat,0.052434201,snacks_breakfast_type,103.999,19,Small,Tier 2,Supermarket Type1,1857.582
NC,8.27,Low Fat,0.018920019,others,238.088,16,not_mentioned,Tier 2,Supermarket Type1,6231.888
NC,10.1,Low Fat,0.054630834,others,200.2084,26,Small,Tier 1,Supermarket Type1,1587.2672
DR,8.01,Low Fat,0.070247589,Drinks,37.5532,26,Small,Tier 1,Supermarket Type1,1366.2216
FD,7.405,Low Fat,0.02556185,others,89.7146,25,not_mentioned,Tier 3,Grocery Store,182.4292
FD,16.0,Low Fat,0.05706009,Dairy,225.0404,26,Small,Tier 1,Supermarket Type1,4950.8888
FD,5.82,Regular,0.135375727,Fruits and Vegetables,256.133,38,Small,Tier 1,Grocery Store,256.333
FD,8.5,Low Fat,0.171383506,others,50.5324,38,Small,Tier 1,Grocery Store,207.7296
FD,13.8,Regular,0.064195136,Fruits and Vegetables,75.8012,19,Small,Tier 2,Supermarket Type1,1138.518
FD,10.5,Low Fat,0.052555346,Frozen Foods,89.683,26,Small,Tier 1,Supermarket Type1,988.713
FD,14.7,Low Fat,0.072410764,Fruits and Vegetables,48.2034,24,Medium,Tier 1,Supermarket Type1,1020.6714
NC,10.0,Low Fat,0.021468792,others,251.675,21,not_mentioned,Tier 2,Supermarket Type1,4244.475
FD,16.5,Regular,0.079713576,Fruits and Vegetables,101.3332,26,Small,Tier 1,Supermarket Type1,1537.998
DR,20.25,Low Fat,0.036295834,Dairy,217.5482,36,High,Tier 3,Supermarket Type1,1095.241
DR,15.5,Low Fat,0.053589594,Drinks,44.177,14,Medium,Tier 3,Supermarket Type2,173.108
DR,15.35,Low Fat,0.072928316,Drinks,94.412,38,Medium,Tier 3,Supermarket Type3,1304.968
FD,7.52,Regular,0.044202545,Baking Goods,182.995,14,Medium,Tier 3,Supermarket Type2,4394.28
FD,7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,16,not_mentioned,Tier 2,Supermarket Type1,1328.271
FD,6.67,Regular,0.124126756,snacks_breakfast_type,88.9514,16,not_mentioned,Tier 2,Supermarket Type1,2125.2336
DR,5.78,Low Fat,0.014484582,Drinks,143.9102,38,Medium,Tier 3,Supermarket Type3,3062.0142
FD,20.5,Low Fat,0.020688969,Fruits and Vegetables,88.183,14,Medium,Tier 3,Supermarket Type2,719.064
NC,17.75,Low Fat,0.097862839,others,239.3196,24,Medium,Tier 1,Supermarket Type1,3615.294
FD,14.8,Regular,0.043885147,snacks_breakfast_type,108.757,19,Small,Tier 2,Supermarket Type1,1867.569
FD,19.75,Regular,0.018096488,Frozen Foods,179.566,14,Medium,Tier 3,Supermarket Type2,2696.49
DR,9.5,Low Fat,0.142425145,Drinks,189.9872,25,not_mentioned,Tier 3,Grocery Store,756.3488
FD,18.5,Regular,0.045534457,Dairy,146.3102,24,Medium,Tier 1,Supermarket Type1,3645.255
FD,5.94,Regular,0.049163321,snacks_breakfast_type,186.4556,25,not_mentioned,Tier 3,Grocery Store,563.2668
NC,14.0,Low Fat,0.028907832,others,130.431,24,Medium,Tier 1,Supermarket Type1,778.986
FD,6.75,Regular,0.0,Dairy,96.7752,24,Medium,Tier 1,Supermarket Type1,1342.2528
NC,20.2,Low Fat,0.112227747,others,123.5046,36,High,Tier 3,Supermarket Type1,2739.1012
NC,8.93,Low Fat,0.0,others,53.2614,24,Medium,Tier 1,Supermarket Type1,552.614
FD,17.35,Regular,0.062547321,Baking Goods,88.383,38,Medium,Tier 3,Supermarket Type3,2067.309
NC,12.5,Low Fat,0.006759519,others,42.8112,36,High,Tier 3,Supermarket Type1,639.168
FD,12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,36,High,Tier 3,Supermarket Type1,2799.689
FD,19.35,Low Fat,0.033088472,Meat,175.4738,26,Small,Tier 1,Supermarket Type1,521.3214
FD,11.1,Low Fat,0.059968347,Fruits and Vegetables,152.8366,21,not_mentioned,Tier 2,Supermarket Type1,1662.5026
FD,8.905,Low Fat,0.143351652,Frozen Foods,62.0878,24,Medium,Tier 1,Supermarket Type1,302.939
FD,6.615,Regular,0.091954465,others,250.6408,19,Small,Tier 2,Supermarket Type1,4756.4752
FD,5.98,Low Fat,0.043554614,Fruits and Vegetables,148.2418,19,Small,Tier 2,Supermarket Type1,2354.2688
FD,12.3,Regular,0.057835325,snacks_breakfast_type,57.5562,38,Medium,Tier 3,Supermarket Type3,2548.0166
FD,18.85,Low Fat,0.141615436,others,169.0132,19,Small,Tier 2,Supermarket Type1,1860.2452
FD,8.5,Low Fat,0.098438394,others,51.1324,16,not_mentioned,Tier 2,Supermarket Type1,259.662
FD,5.94,Regular,0.029492018,snacks_breakfast_type,188.0556,14,Medium,Tier 3,Supermarket Type2,938.778
NC,18.75,Low Fat,0.052146456,others,104.628,21,not_mentioned,Tier 2,Supermarket Type1,745.696
FD,12.15,Low Fat,0.021811987,snacks_breakfast_type,163.6184,14,Medium,Tier 3,Supermarket Type2,2311.6576
FD,16.2,Low Fat,0.0,others,100.57,36,High,Tier 3,Supermarket Type1,1398.18
NC,9.6,Low Fat,0.029619203,others,43.6086,36,High,Tier 3,Supermarket Type1,624.5204
FD,12.3,Low Fat,0.0,Baking Goods,37.2874,36,High,Tier 3,Supermarket Type1,705.748
FD,13.85,Regular,0.056432784,snacks_breakfast_type,234.93,21,not_mentioned,Tier 2,Supermarket Type1,4660.6
FD,13.85,Regular,0.025896485,Frozen Foods,165.021,26,Small,Tier 1,Supermarket Type1,4078.025
FD,13.6,Low Fat,0.11830085,snacks_breakfast_type,196.2136,16,not_mentioned,Tier 2,Supermarket Type1,1944.136
NC,8.895,Low Fat,0.125222705,others,113.3544,14,Medium,Tier 3,Supermarket Type2,1006.6896
FD,16.1,Regular,0.013623294,Fruits and Vegetables,109.3596,21,not_mentioned,Tier 2,Supermarket Type1,1186.4556
NC,19.6,Low Fat,0.041355366,others,88.7514,24,Medium,Tier 1,Supermarket Type1,2656.542
FD,16.0,Regular,0.106752081,Baking Goods,181.4634,26,Small,Tier 1,Supermarket Type1,1090.5804
FD,17.7,Regular,0.0,Starchy Foods,183.5924,19,Small,Tier 2,Supermarket Type1,7033.5112
FD,14.5,Regular,0.097750937,snacks_breakfast_type,159.7262,16,not_mentioned,Tier 2,Supermarket Type1,5728.5432
FD,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,19,Small,Tier 2,Supermarket Type1,1808.9786
FD,13.85,Regular,0.056637129,snacks_breakfast_type,233.83,16,not_mentioned,Tier 2,Supermarket Type1,2796.36
FD,6.425,Low Fat,0.105742544,snacks_breakfast_type,130.5626,25,not_mentioned,Tier 3,Grocery Store,131.1626
FD,5.94,Low Fat,0.034880143,others,177.9344,19,Small,Tier 2,Supermarket Type1,4460.86
FD,6.98,Low Fat,0.041098016,others,81.6934,19,Small,Tier 2,Supermarket Type1,818.934
FD,15.1,Regular,0.020015391,Frozen Foods,128.831,14,Medium,Tier 3,Supermarket Type2,1817.634
FD,7.21,Regular,0.144856342,snacks_breakfast_type,100.5332,24,Medium,Tier 1,Supermarket Type1,1127.8652
NC,11.1,Low Fat,0.03294861,others,116.8124,38,Medium,Tier 3,Supermarket Type3,2488.7604
FD,8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,21,not_mentioned,Tier 2,Supermarket Type1,3567.3564
FD,11.15,Regular,0.086105815,snacks_breakfast_type,167.879,21,not_mentioned,Tier 2,Supermarket Type1,2886.243
FD,7.56,Low Fat,0.064030636,Frozen Foods,154.463,14,Medium,Tier 3,Supermarket Type2,2503.408
FD,19.5,Low Fat,0.128206001,snacks_breakfast_type,155.9314,26,Small,Tier 1,Supermarket Type1,3878.285
FD,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,36,High,Tier 3,Supermarket Type1,7452.9652
FD,12.15,Low Fat,0.131714183,Frozen Foods,245.846,14,Medium,Tier 3,Supermarket Type2,4434.228
NC,13.15,Low Fat,0.09264951,others,157.8604,19,Small,Tier 2,Supermarket Type1,3803.0496
FD,16.7,Low Fat,0.022065676,Dairy,110.5886,26,Small,Tier 1,Supermarket Type1,1556.6404
NC,12.15,Low Fat,0.079755214,others,36.6506,14,Medium,Tier 3,Supermarket Type2,493.3578
DR,18.35,Low Fat,0.03321399,Dairy,154.934,26,Small,Tier 1,Supermarket Type1,1225.072
FD,16.1,Regular,0.047792845,Frozen Foods,126.1362,19,Small,Tier 2,Supermarket Type1,3271.7412
NC,20.5,Low Fat,0.143574191,others,37.219,21,not_mentioned,Tier 2,Supermarket Type1,476.047
NC,10.65,Low Fat,0.04896208,others,165.8526,16,not_mentioned,Tier 2,Supermarket Type1,3946.8624
FD,20.2,Low Fat,0.064052392,snacks_breakfast_type,256.1646,38,Medium,Tier 3,Supermarket Type3,7472.2734
FD,19.1,Regular,0.025912378,Fruits and Vegetables,146.8418,24,Medium,Tier 1,Supermarket Type1,1765.7016
FD,7.22,Regular,0.064141866,Baking Goods,61.251,25,not_mentioned,Tier 3,Grocery Store,126.502
FD,17.85,Regular,0.021065311,Meat,261.5936,16,not_mentioned,Tier 2,Supermarket Type1,6002.8528
FD,8.1,Low Fat,0.0,Fruits and Vegetables,211.8902,14,Medium,Tier 3,Supermarket Type2,3823.0236
FD,19.6,Regular,0.041563696,Frozen Foods,47.6376,19,Small,Tier 2,Supermarket Type1,335.5632
FD,7.3,Low Fat,0.086307051,Frozen Foods,146.8076,21,not_mentioned,Tier 2,Supermarket Type1,1330.2684
FD,16.0,Regular,0.107186944,Baking Goods,181.9634,14,Medium,Tier 3,Supermarket Type2,3453.5046
FD,7.5,Low Fat,0.032677678,Frozen Foods,239.0906,24,Medium,Tier 1,Supermarket Type1,5942.265
FD,19.7,Regular,0.081193712,Baking Goods,198.411,16,not_mentioned,Tier 2,Supermarket Type1,2553.343
FD,5.34,Regular,0.005997615,snacks_breakfast_type,100.4358,16,not_mentioned,Tier 2,Supermarket Type1,1508.037
NC,17.75,Low Fat,0.030501281,others,180.566,19,Small,Tier 2,Supermarket Type1,3415.554
FD,12.3,Low Fat,0.009425158,Baking Goods,74.838,24,Medium,Tier 1,Supermarket Type1,1537.998
FD,7.05,Regular,0.055289464,snacks_breakfast_type,222.5088,38,Medium,Tier 3,Supermarket Type3,7158.6816
NC,15.3,Low Fat,0.02295878,others,101.6332,36,High,Tier 3,Supermarket Type1,1845.5976
FD,10.1,Low Fat,0.031946638,others,51.6008,38,Medium,Tier 3,Supermarket Type3,1821.6288
FD,7.78,Low Fat,0.155316936,Fruits and Vegetables,64.151,38,Small,Tier 1,Grocery Store,316.255
NC,8.6,Low Fat,0.032687702,others,140.9154,21,not_mentioned,Tier 2,Supermarket Type1,1134.5232
FD,15.0,Regular,0.162093059,others,182.5266,14,Medium,Tier 3,Supermarket Type2,1290.9862
NC,7.5,Low Fat,0.036204764,others,176.1028,36,High,Tier 3,Supermarket Type1,1948.1308
FD,8.975,Regular,0.009057132,others,104.099,19,Small,Tier 2,Supermarket Type1,2476.776
FD,7.855,Regular,0.162461219,Baking Goods,39.2848,16,not_mentioned,Tier 2,Supermarket Type1,857.5504
FD,17.6,Low Fat,0.010031539,snacks_breakfast_type,161.5552,36,High,Tier 3,Supermarket Type1,1787.0072
FD,16.7,Regular,0.042610897,Dairy,117.2782,19,Small,Tier 2,Supermarket Type1,715.0692
NC,7.39,Low Fat,0.068055818,others,140.7812,14,Medium,Tier 3,Supermarket Type2,1567.2932
FD,7.825,Regular,0.149890395,Frozen Foods,159.0288,36,High,Tier 3,Supermarket Type1,1257.0304
FD,15.85,Low Fat,0.078540095,others,36.3506,19,Small,Tier 2,Supermarket Type1,607.2096
NC,19.2,Low Fat,0.183686937,others,241.8196,16,not_mentioned,Tier 2,Supermarket Type1,1687.1372
FD,13.6,Regular,0.043443753,Fruits and Vegetables,158.1946,38,Medium,Tier 3,Supermarket Type3,6942.9624
FD,8.39,Regular,0.024088444,Frozen Foods,112.7176,38,Medium,Tier 3,Supermarket Type3,1832.2816
FD,14.3,Regular,0.034382602,Baking Goods,96.5726,36,High,Tier 3,Supermarket Type1,2251.0698
NC,15.35,Low Fat,0.035348491,others,124.673,16,not_mentioned,Tier 2,Supermarket Type1,2093.941
FD,21.25,Low Fat,0.01005532,Meat,183.1608,16,not_mentioned,Tier 2,Supermarket Type1,2756.412
FD,13.65,Low Fat,0.065898197,Frozen Foods,46.1402,14,Medium,Tier 3,Supermarket Type2,459.402
FD,11.65,Low Fat,0.033830011,others,111.686,36,High,Tier 3,Supermarket Type1,1584.604
FD,9.39,Low Fat,0.045050674,snacks_breakfast_type,84.925,38,Medium,Tier 3,Supermarket Type3,1747.725
NC,10.8,Low Fat,0.042102658,others,189.7214,16,not_mentioned,Tier 2,Supermarket Type1,1695.7926
NC,8.485,Low Fat,0.058121214,others,104.499,19,Small,Tier 2,Supermarket Type1,1238.388
NC,8.97,Low Fat,0.093159233,others,55.7956,24,Medium,Tier 1,Supermarket Type1,1037.3164
FD,8.0,Regular,0.030264897,snacks_breakfast_type,250.3092,26,Small,Tier 1,Supermarket Type1,6723.2484
NC,8.02,Low Fat,0.0,others,157.7972,36,High,Tier 3,Supermarket Type1,1713.7692
FD,17.85,Low Fat,0.087604647,snacks_breakfast_type,196.9794,24,Medium,Tier 1,Supermarket Type1,1560.6352
NC,14.65,Low Fat,0.072212787,others,260.9594,21,not_mentioned,Tier 2,Supermarket Type1,2878.2534
NC,19.1,Low Fat,0.067676056,others,40.8796,16,not_mentioned,Tier 2,Supermarket Type1,371.5164
FD,17.1,Regular,0.073700837,Fruits and Vegetables,207.1638,38,Medium,Tier 3,Supermarket Type3,7247.233
FD,21.25,Low Fat,0.010039493,Meat,181.7608,14,Medium,Tier 3,Supermarket Type2,1102.5648
NC,14.6,Low Fat,0.059732844,others,241.2538,14,Medium,Tier 3,Supermarket Type2,5287.7836
NC,12.5,Low Fat,0.018955479,others,100.1384,16,not_mentioned,Tier 2,Supermarket Type1,2167.8448
FD,17.6,Low Fat,0.056245075,Frozen Foods,43.3454,36,High,Tier 3,Supermarket Type1,1006.6896
FD,8.5,Low Fat,0.097866209,others,51.1324,19,Small,Tier 2,Supermarket Type1,1350.2424
FD,5.04,Regular,0.139913045,snacks_breakfast_type,227.9036,38,Small,Tier 1,Grocery Store,455.4072
FD,20.1,Low Fat,0.074265816,Dairy,109.5228,38,Medium,Tier 3,Supermarket Type3,3757.7752
FD,10.1,Low Fat,0.040446145,others,118.115,25,not_mentioned,Tier 3,Grocery Store,116.515
FD,16.7,Low Fat,0.070133177,Fruits and Vegetables,109.8912,36,High,Tier 3,Supermarket Type1,873.5296
FD,8.36,Low Fat,0.024387984,Baking Goods,92.4462,38,Small,Tier 1,Grocery Store,185.0924
FD,17.6,Low Fat,0.105472205,snacks_breakfast_type,165.6868,16,not_mentioned,Tier 2,Supermarket Type1,3111.9492
FD,8.75,Regular,0.074931201,Fruits and Vegetables,187.6556,14,Medium,Tier 3,Supermarket Type2,938.778
FD,13.5,Low Fat,0.021539999,Fruits and Vegetables,182.4976,21,not_mentioned,Tier 2,Supermarket Type1,1629.8784
FD,15.5,Regular,0.086320509,Frozen Foods,48.1692,16,not_mentioned,Tier 2,Supermarket Type1,985.384
NC,20.7,Low Fat,0.039055756,others,152.3366,38,Medium,Tier 3,Supermarket Type3,2115.9124
FD,15.5,Low Fat,0.032924463,Baking Goods,107.2938,24,Medium,Tier 1,Supermarket Type1,2143.876
FD,9.8,Regular,0.056386541,snacks_breakfast_type,84.6908,26,Small,Tier 1,Supermarket Type1,503.3448
FD,10.1,Regular,0.053667516,Fruits and Vegetables,223.0088,24,Medium,Tier 1,Supermarket Type1,671.1264
FD,16.35,Low Fat,0.068219025,Fruits and Vegetables,198.9426,21,not_mentioned,Tier 2,Supermarket Type1,3559.3668
FD,5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,24,Medium,Tier 1,Supermarket Type1,1618.5598
