Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD,15.2,Low Fat,0.021203509,others,216.3824,19,Small,Tier 2,Supermarket Type1,6114.7072
FD,13.1,Regular,0.098765906,Frozen Foods,196.3768,19,Small,Tier 2,Supermarket Type1,2167.8448
FD,6.32,Low Fat,0.012707362,Meat,41.0822,36,High,Tier 3,Supermarket Type1,942.7728
FD,17.85,Low Fat,0.04442649,snacks_breakfast_type,124.902,36,High,Tier 3,Supermarket Type1,1897.53
FD,9.2,Regular,0.121712459,Fruits and Vegetables,101.2016,38,Medium,Tier 3,Supermarket Type3,2631.2416
DR,13.85,Low Fat,0.030769458,Drinks,141.7154,36,High,Tier 3,Supermarket Type1,2978.1234
DR,5.78,Low Fat,0.014614357,Drinks,147.3102,14,Medium,Tier 3,Supermarket Type2,2332.9632
FD,9.42,Regular,0.076868664,Frozen Foods,62.1194,38,Small,Tier 1,Grocery Store,123.8388
FD,6.885,Regular,0.140292495,others,108.5228,21,not_mentioned,Tier 2,Supermarket Type1,1989.4104
NC,8.42,Low Fat,0.070555571,others,216.0192,19,Small,Tier 2,Supermarket Type1,2372.9112
DR,7.63,Low Fat,0.061409711,Drinks,94.6436,16,not_mentioned,Tier 2,Supermarket Type1,1607.2412
FD,10.5,Regular,0.066555152,Starchy Foods,80.896,16,not_mentioned,Tier 2,Supermarket Type1,958.752
FD,7.575,Low Fat,0.092711708,Dairy,197.7768,25,not_mentioned,Tier 3,Grocery Store,197.0768
FD,13.5,Regular,0.017844609,snacks_breakfast_type,81.396,36,High,Tier 3,Supermarket Type1,1198.44
FD,12.15,Low Fat,0.025916883,Starchy Foods,120.244,21,not_mentioned,Tier 2,Supermarket Type1,2277.036
FD,5.405,Regular,0.053611144,others,197.7742,19,Small,Tier 2,Supermarket Type1,796.2968
NC,6.24,Low Fat,0.207783483,others,262.291,38,Small,Tier 1,Grocery Store,525.982
FD,7.435,Low Fat,0.122837694,Starchy Foods,208.7638,26,Small,Tier 1,Supermarket Type1,3105.957
FD,4.635,Low Fat,0.141174838,snacks_breakfast_type,127.0994,21,not_mentioned,Tier 2,Supermarket Type1,2826.9868
FD,8.96,Regular,0.069078149,Fruits and Vegetables,197.7768,21,not_mentioned,Tier 2,Supermarket Type1,3153.2288
NC,18.35,Low Fat,0.089345074,others,191.9504,14,Medium,Tier 3,Supermarket Type2,5369.0112
FD,11.65,Regular,0.058822142,Baking Goods,173.5422,24,Medium,Tier 1,Supermarket Type1,3448.844
FD,10.5,Low Fat,0.071368699,Frozen Foods,121.3098,24,Medium,Tier 1,Supermarket Type1,1446.1176
NC,7.39,Low Fat,0.068055818,others,140.7812,14,Medium,Tier 3,Supermarket Type2,1567.2932
FD,5.86,Regular,0.150122794,Meat,154.5314,38,Medium,Tier 3,Supermarket Type3,1396.1826
FD,14.0,Low Fat,0.030094192,Fruits and Vegetables,215.7192,26,Small,Tier 1,Supermarket Type1,1078.596
FD,18.5,Regular,0.076097035,Dairy,145.8102,25,not_mentioned,Tier 3,Grocery Store,291.6204
FD,13.65,Regular,0.025973384,snacks_breakfast_type,79.6302,21,not_mentioned,Tier 2,Supermarket Type1,554.6114
FD,14.15,Low Fat,0.0,snacks_breakfast_type,244.1828,21,not_mentioned,Tier 2,Supermarket Type1,731.0484
FD,10.1,Regular,0.053887301,Fruits and Vegetables,225.6088,16,not_mentioned,Tier 2,Supermarket Type1,4250.4672
FD,10.1,Low Fat,0.024262772,others,117.615,14,Medium,Tier 3,Supermarket Type2,1514.695
DR,13.85,Low Fat,0.034624104,Drinks,115.0492,24,Medium,Tier 1,Supermarket Type1,4054.722
FD,13.1,Regular,0.044281996,Fruits and Vegetables,178.5318,21,not_mentioned,Tier 2,Supermarket Type1,3067.3406
NC,18.75,Low Fat,0.052121825,others,104.828,24,Medium,Tier 1,Supermarket Type1,2343.616
FD,14.0,Regular,0.135662712,Frozen Foods,52.064,36,High,Tier 3,Supermarket Type1,852.224
DR,16.1,Low Fat,0.023613955,Drinks,192.8846,24,Medium,Tier 1,Supermarket Type1,5350.3688
FD,19.5,Low Fat,0.082152451,others,179.9002,38,Medium,Tier 3,Supermarket Type3,4119.3046
FD,10.5,Regular,0.02363057,snacks_breakfast_type,141.7154,38,Small,Tier 1,Grocery Store,425.4462
NC,12.35,Low Fat,0.164274416,others,119.8124,21,not_mentioned,Tier 2,Supermarket Type1,2133.2232
FD,20.7,Regular,0.047587685,Dairy,215.0876,21,not_mentioned,Tier 2,Supermarket Type1,5145.3024
FD,7.825,Low Fat,0.079952983,Meat,62.7826,14,Medium,Tier 3,Supermarket Type2,1162.4868
NC,19.5,Low Fat,0.024992442,others,53.6614,38,Small,Tier 1,Grocery Store,165.7842
FD,12.1,Low Fat,0.115107028,Baking Goods,222.0114,21,not_mentioned,Tier 2,Supermarket Type1,3547.3824
NC,5.03,Low Fat,0.008604657,others,123.1756,38,Medium,Tier 3,Supermarket Type3,1211.756
NC,14.65,Low Fat,0.083528446,others,162.4552,21,not_mentioned,Tier 2,Supermarket Type1,2274.3728
FD,6.69,Regular,0.036731658,Meat,177.237,38,Medium,Tier 3,Supermarket Type3,4763.799
FD,20.75,Regular,0.129337594,others,238.188,26,Small,Tier 1,Supermarket Type1,5033.448
NC,11.15,Low Fat,0.0,others,65.0142,24,Medium,Tier 1,Supermarket Type1,1120.5414
DR,12.1,Low Fat,0.029827665,Drinks,144.3444,24,Medium,Tier 1,Supermarket Type1,2612.5992
FD,11.6,Regular,0.157718931,snacks_breakfast_type,168.3474,16,not_mentioned,Tier 2,Supermarket Type1,4548.0798
FD,17.6,Low Fat,0.008046275,Dairy,173.7422,16,not_mentioned,Tier 2,Supermarket Type1,5863.0348
NC,20.35,Low Fat,0.068753558,others,127.9678,38,Small,Tier 1,Grocery Store,254.3356
FD,13.8,Low Fat,0.013199737,others,108.9254,38,Medium,Tier 3,Supermarket Type3,2713.135
FD,10.65,Low Fat,0.023971463,Fruits and Vegetables,54.0272,26,Small,Tier 1,Supermarket Type1,447.4176
FD,18.35,Regular,0.09468096,Fruits and Vegetables,86.2882,14,Medium,Tier 3,Supermarket Type2,1631.8758
FD,7.35,Regular,0.014394261,Fruits and Vegetables,241.3512,21,not_mentioned,Tier 2,Supermarket Type1,5331.7264
FD,18.2,Low Fat,0.049396364,Fruits and Vegetables,146.4734,24,Medium,Tier 1,Supermarket Type1,3563.3616
FD,8.39,Regular,0.024243294,Frozen Foods,116.0176,24,Medium,Tier 1,Supermarket Type1,1603.2464
FD,14.3,Low Fat,0.122469209,Dairy,121.973,36,High,Tier 3,Supermarket Type1,2709.806
FD,10.195,Regular,0.017730951,Starchy Foods,239.8538,16,not_mentioned,Tier 2,Supermarket Type1,4086.0146
FD,14.15,Low Fat,0.035016754,snacks_breakfast_type,245.3828,14,Medium,Tier 3,Supermarket Type2,1705.7796
DR,16.2,Low Fat,0.019417732,Drinks,153.7972,21,not_mentioned,Tier 2,Supermarket Type1,1402.1748
NC,11.3,Low Fat,0.066358426,others,195.2478,38,Medium,Tier 3,Supermarket Type3,7168.6686
DR,12.65,Low Fat,0.105265475,Drinks,159.9578,25,not_mentioned,Tier 3,Grocery Store,962.7468
DR,9.0,Low Fat,0.038736754,Drinks,37.319,38,Medium,Tier 3,Supermarket Type3,1281.665
FD,10.895,Low Fat,0.044991876,Frozen Foods,107.228,25,not_mentioned,Tier 3,Grocery Store,426.112
FD,5.735,Low Fat,0.05696122,Fruits and Vegetables,176.337,26,Small,Tier 1,Supermarket Type1,1764.37
FD,17.85,Low Fat,0.147255604,snacks_breakfast_type,93.7436,16,not_mentioned,Tier 2,Supermarket Type1,1701.7848
FD,5.82,Regular,0.077319079,Fruits and Vegetables,255.433,26,Small,Tier 1,Supermarket Type1,4357.661
NC,10.0,Low Fat,0.089135671,others,146.9102,19,Small,Tier 2,Supermarket Type1,3207.8244
FD,17.6,Regular,0.041373331,snacks_breakfast_type,38.119,19,Small,Tier 2,Supermarket Type1,732.38
DR,18.25,Low Fat,0.04403602,Drinks,173.308,38,Medium,Tier 3,Supermarket Type3,6751.212
FD,10.1,Low Fat,0.027041859,Meat,77.567,36,High,Tier 3,Supermarket Type1,306.268
FD,11.0,Regular,0.056782237,Fruits and Vegetables,241.2512,38,Medium,Tier 3,Supermarket Type3,8239.9408
FD,17.6,Regular,0.03922186,snacks_breakfast_type,97.241,26,Small,Tier 1,Supermarket Type1,193.082
FD,8.645,Low Fat,0.021581922,others,53.3982,19,Small,Tier 2,Supermarket Type1,1209.7586
FD,19.5,Low Fat,0.128206001,snacks_breakfast_type,155.9314,26,Small,Tier 1,Supermarket Type1,3878.285
FD,7.68,Low Fat,0.071301323,Fruits and Vegetables,190.8162,16,not_mentioned,Tier 2,Supermarket Type1,2693.8268
DR,15.7,Low Fat,0.030765898,Drinks,43.277,21,not_mentioned,Tier 2,Supermarket Type1,649.155
FD,5.405,Regular,0.053730029,others,199.0742,21,not_mentioned,Tier 2,Supermarket Type1,4777.7808
FD,20.85,Regular,0.062350672,Baking Goods,86.9514,21,not_mentioned,Tier 2,Supermarket Type1,1416.8224
NC,7.39,Low Fat,0.068163102,others,140.4812,16,not_mentioned,Tier 2,Supermarket Type1,2422.1804
FD,6.465,Low Fat,0.0,others,263.1884,14,Medium,Tier 3,Supermarket Type2,2914.8724
FD,18.25,Low Fat,0.015309885,snacks_breakfast_type,197.6084,21,not_mentioned,Tier 2,Supermarket Type1,2380.9008
FD,11.8,Regular,0.106538757,Dairy,222.3772,38,Medium,Tier 3,Supermarket Type3,1556.6404
FD,12.65,Low Fat,0.061999648,Baking Goods,230.001,38,Small,Tier 1,Grocery Store,689.103
FD,10.195,Low Fat,0.051618281,snacks_breakfast_type,31.9558,36,High,Tier 3,Supermarket Type1,373.5138
FD,15.1,Low Fat,0.076505799,Baking Goods,91.583,16,not_mentioned,Tier 2,Supermarket Type1,539.298
FD,13.65,Regular,0.013091186,Fruits and Vegetables,114.8834,14,Medium,Tier 3,Supermarket Type2,1612.5676
FD,18.2,Low Fat,0.022074764,snacks_breakfast_type,141.418,38,Small,Tier 1,Grocery Store,559.272
FD,15.7,Low Fat,0.079146113,Frozen Foods,181.466,38,Small,Tier 1,Grocery Store,179.766
FD,5.985,Low Fat,0.096337184,Frozen Foods,125.2678,16,not_mentioned,Tier 2,Supermarket Type1,763.0068
DR,9.5,Low Fat,0.142425145,Drinks,189.9872,25,not_mentioned,Tier 3,Grocery Store,756.3488
FD,11.15,Low Fat,0.0,Dairy,44.7744,21,not_mentioned,Tier 2,Supermarket Type1,181.0976
NC,10.8,Low Fat,0.041663111,others,188.6214,38,Medium,Tier 3,Supermarket Type3,6029.4848
NC,18.0,Low Fat,0.019386234,others,126.8994,26,Small,Tier 1,Supermarket Type1,3083.9856
NC,13.65,Low Fat,0.135226962,others,56.293,38,Small,Tier 1,Grocery Store,113.186
DR,16.2,Low Fat,0.0,Drinks,73.4696,36,High,Tier 3,Supermarket Type1,2087.9488
FD,13.15,Low Fat,0.036729122,Frozen Foods,179.7976,24,Medium,Tier 1,Supermarket Type1,2535.3664
NC,20.6,Low Fat,0.045380404,others,148.4392,36,High,Tier 3,Supermarket Type1,1789.6704
FD,11.395,Regular,0.069587171,Meat,234.6616,26,Small,Tier 1,Supermarket Type1,4687.232
FD,6.78,Regular,0.08573655,Fruits and Vegetables,229.5694,36,High,Tier 3,Supermarket Type1,3425.541
FD,8.84,Regular,0.076681143,Frozen Foods,110.7228,24,Medium,Tier 1,Supermarket Type1,1657.842
FD,16.7,Low Fat,0.102055777,others,184.0292,26,Small,Tier 1,Supermarket Type1,3101.2964
FD,13.3,Regular,0.071856726,Fruits and Vegetables,63.2536,16,not_mentioned,Tier 2,Supermarket Type1,1347.5792
FD,12.6,Regular,0.063054947,Frozen Foods,102.399,16,not_mentioned,Tier 2,Supermarket Type1,2270.378
FD,7.6,Regular,0.142383847,Starchy Foods,172.3448,19,Small,Tier 2,Supermarket Type1,2556.672
FD,12.6,Regular,0.03150851,Baking Goods,170.5764,36,High,Tier 3,Supermarket Type1,3779.0808
FD,6.67,Regular,0.123620492,snacks_breakfast_type,90.0514,24,Medium,Tier 1,Supermarket Type1,1505.3738
NC,10.695,Low Fat,0.06375108,others,36.7848,19,Small,Tier 2,Supermarket Type1,782.9808
FD,5.44,Low Fat,0.04461205,Dairy,241.1538,38,Small,Tier 1,Grocery Store,480.7076
FD,16.6,Low Fat,0.122204371,Fruits and Vegetables,173.5738,19,Small,Tier 2,Supermarket Type1,1911.5118
FD,10.0,Regular,0.037764307,snacks_breakfast_type,127.2994,26,Small,Tier 1,Supermarket Type1,642.497
NC,19.1,Low Fat,0.092437711,others,185.2608,16,not_mentioned,Tier 2,Supermarket Type1,1470.0864
NC,17.6,Low Fat,0.137807013,others,161.792,25,not_mentioned,Tier 3,Grocery Store,159.792
DR,19.5,Regular,0.077292302,Drinks,235.3958,24,Medium,Tier 1,Supermarket Type1,6309.7866
FD,10.1,Regular,0.045763062,snacks_breakfast_type,38.4848,24,Medium,Tier 1,Supermarket Type1,633.8416
NC,8.6,Low Fat,0.090558833,others,112.6176,14,Medium,Tier 3,Supermarket Type2,3091.9752
FD,19.7,Low Fat,0.041703666,Frozen Foods,109.1912,36,High,Tier 3,Supermarket Type1,1637.868
FD,15.35,Low Fat,0.014098693,Frozen Foods,37.219,16,not_mentioned,Tier 2,Supermarket Type1,805.618
FD,5.26,Regular,0.042008667,Baking Goods,162.6868,16,not_mentioned,Tier 2,Supermarket Type1,3767.0964
FD,9.8,Low Fat,0.106933748,Fruits and Vegetables,175.337,21,not_mentioned,Tier 2,Supermarket Type1,529.311
NC,16.5,Low Fat,0.012663476,others,39.3506,21,not_mentioned,Tier 2,Supermarket Type1,645.1602
FD,10.5,Low Fat,0.041387618,Fruits and Vegetables,40.1164,19,Small,Tier 2,Supermarket Type1,849.5608
NC,13.1,Low Fat,0.012148836,others,191.353,14,Medium,Tier 3,Supermarket Type2,1328.271
FD,5.34,Regular,0.005935001,snacks_breakfast_type,98.8358,38,Medium,Tier 3,Supermarket Type3,2010.716
FD,9.3,Regular,0.014047825,snacks_breakfast_type,196.5084,21,not_mentioned,Tier 2,Supermarket Type1,4364.9848
FD,14.3,Low Fat,0.026375082,Frozen Foods,79.6302,21,not_mentioned,Tier 2,Supermarket Type1,792.302
FD,6.13,Low Fat,0.0,Fruits and Vegetables,55.7298,38,Medium,Tier 3,Supermarket Type3,2804.3496
DR,10.8,Low Fat,0.052174319,Drinks,240.3564,21,not_mentioned,Tier 2,Supermarket Type1,4290.4152
FD,7.86,Regular,0.0,Baking Goods,38.1848,38,Small,Tier 1,Grocery Store,37.2848
FD,12.85,Low Fat,0.137786856,snacks_breakfast_type,157.763,14,Medium,Tier 3,Supermarket Type2,2659.871
FD,6.78,Low Fat,0.066608487,Fruits and Vegetables,184.624,19,Small,Tier 2,Supermarket Type1,5406.296
FD,9.195,Regular,0.064002068,Frozen Foods,85.5566,19,Small,Tier 2,Supermarket Type1,930.1226
DR,7.905,Low Fat,0.06406438,Drinks,229.2694,26,Small,Tier 1,Supermarket Type1,1826.9552
FD,17.6,Low Fat,0.049345425,snacks_breakfast_type,115.4176,16,not_mentioned,Tier 2,Supermarket Type1,1145.176
FD,15.7,Regular,0.11521312,others,112.0202,16,not_mentioned,Tier 2,Supermarket Type1,3150.5656
FD,9.2,Regular,0.0,Frozen Foods,83.7566,38,Small,Tier 1,Grocery Store,253.6698
FD,19.2,Low Fat,0.099991245,Frozen Foods,112.7886,36,High,Tier 3,Supermarket Type1,1779.0176
FD,7.405,Low Fat,0.015334003,others,92.7146,14,Medium,Tier 3,Supermarket Type2,1185.7898
DR,19.5,Regular,0.129170642,Drinks,233.9958,25,not_mentioned,Tier 3,Grocery Store,467.3916
FD,9.195,Regular,0.051908824,Baking Goods,78.1644,16,not_mentioned,Tier 2,Supermarket Type1,1414.1592
FD,11.65,Low Fat,0.131770922,Baking Goods,151.1024,21,not_mentioned,Tier 2,Supermarket Type1,1518.024
NC,21.1,Low Fat,0.028984804,others,146.1786,36,High,Tier 3,Supermarket Type1,3034.0506
NC,8.695,Low Fat,0.120211747,others,93.2094,16,not_mentioned,Tier 2,Supermarket Type1,666.4658
FD,7.27,Regular,0.02076385,others,89.0488,36,High,Tier 3,Supermarket Type1,181.0976
NC,8.85,Low Fat,0.016006626,others,105.6964,36,High,Tier 3,Supermarket Type1,210.3928
FD,18.6,Low Fat,0.015766712,snacks_breakfast_type,152.9366,19,Small,Tier 2,Supermarket Type1,1662.5026
NC,21.25,Low Fat,0.024536199,others,144.6102,38,Medium,Tier 3,Supermarket Type3,3791.0652
FD,9.1,Regular,0.008046878,Frozen Foods,78.7618,24,Medium,Tier 1,Supermarket Type1,402.809
FD,7.975,Low Fat,0.014653896,Baking Goods,82.425,24,Medium,Tier 1,Supermarket Type1,749.025
NC,10.0,Low Fat,0.073794811,others,121.444,16,not_mentioned,Tier 2,Supermarket Type1,2516.724
FD,6.865,Low Fat,0.056830682,snacks_breakfast_type,214.0218,26,Small,Tier 1,Supermarket Type1,5556.7668
FD,16.7,Regular,0.054618573,Starchy Foods,65.5168,19,Small,Tier 2,Supermarket Type1,1022.6688
NC,7.285,Low Fat,0.052141447,others,174.9054,25,not_mentioned,Tier 3,Grocery Store,525.3162
DR,8.43,Low Fat,0.017360867,Drinks,196.2768,21,not_mentioned,Tier 2,Supermarket Type1,1576.6144
FD,20.2,Regular,0.196438668,Baking Goods,194.611,25,not_mentioned,Tier 3,Grocery Store,392.822
FD,8.75,Regular,0.074743226,Fruits and Vegetables,187.6556,24,Medium,Tier 1,Supermarket Type1,5257.1568
FD,17.1,Low Fat,0.127792701,Fruits and Vegetables,111.1886,38,Medium,Tier 3,Supermarket Type3,4447.544
NC,9.6,Low Fat,0.024358634,others,190.4214,38,Medium,Tier 3,Supermarket Type3,5652.642
DR,9.695,Low Fat,0.070431235,Drinks,177.5344,19,Small,Tier 2,Supermarket Type1,3033.3848
FD,7.75,Regular,0.082930699,Frozen Foods,35.2558,26,Small,Tier 1,Supermarket Type1,780.9834
FD,19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,36,High,Tier 3,Supermarket Type1,2474.7786
FD,9.8,Regular,0.235354055,Baking Goods,50.8008,25,not_mentioned,Tier 3,Grocery Store,101.2016
FD,11.8,Regular,0.057746382,Meat,152.4366,16,not_mentioned,Tier 2,Supermarket Type1,3929.5516
FD,9.8,Regular,0.045337184,Baking Goods,36.8874,24,Medium,Tier 1,Supermarket Type1,564.5984
FD,7.42,Low Fat,0.020374875,snacks_breakfast_type,248.0092,36,High,Tier 3,Supermarket Type1,1245.046
DR,20.75,Low Fat,0.035568147,Drinks,151.8024,25,not_mentioned,Tier 3,Grocery Store,151.8024
FD,12.6,Regular,0.062797771,Frozen Foods,103.999,24,Medium,Tier 1,Supermarket Type1,825.592
FD,19.75,Regular,0.018096488,Frozen Foods,179.566,14,Medium,Tier 3,Supermarket Type2,2696.49
FD,10.895,Regular,0.009613854,Dairy,122.973,36,High,Tier 3,Supermarket Type1,1231.73
FD,16.6,Low Fat,0.026645307,Frozen Foods,53.5614,14,Medium,Tier 3,Supermarket Type2,939.4438
FD,6.765,Regular,0.087753682,Frozen Foods,105.3306,16,not_mentioned,Tier 2,Supermarket Type1,2090.612
FD,13.1,Low Fat,0.037657459,Fruits and Vegetables,175.8054,21,not_mentioned,Tier 2,Supermarket Type1,2801.6864
NC,19.6,Low Fat,0.041091215,others,89.5514,38,Medium,Tier 3,Supermarket Type3,3364.9532
FD,6.155,Regular,0.095195306,Meat,213.956,16,not_mentioned,Tier 2,Supermarket Type1,2343.616
NC,10.65,Low Fat,0.048686689,others,164.1526,26,Small,Tier 1,Supermarket Type1,1808.9786
FD,14.1,Low Fat,0.117091213,snacks_breakfast_type,197.9084,38,Small,Tier 1,Grocery Store,992.042
FD,20.25,Regular,0.022940826,Baking Goods,241.8538,26,Small,Tier 1,Supermarket Type1,5768.4912
FD,20.5,Low Fat,0.119339241,Baking Goods,106.0596,19,Small,Tier 2,Supermarket Type1,970.7364
FD,11.8,Regular,0.014075334,Frozen Foods,176.8344,36,High,Tier 3,Supermarket Type1,3568.688
FD,15.0,Low Fat,0.046336634,snacks_breakfast_type,120.0414,36,High,Tier 3,Supermarket Type1,3533.4006
FD,13.15,Low Fat,0.036641589,Frozen Foods,180.7976,36,High,Tier 3,Supermarket Type1,6157.3184
FD,15.5,Regular,0.101176316,Fruits and Vegetables,198.9768,14,Medium,Tier 3,Supermarket Type2,4729.8432
FD,16.2,Low Fat,0.035737373,Fruits and Vegetables,260.6278,38,Medium,Tier 3,Supermarket Type3,9371.8008
FD,11.6,Regular,0.079376029,Frozen Foods,81.7276,16,not_mentioned,Tier 2,Supermarket Type1,1949.4624
FD,14.35,Regular,0.091054989,Frozen Foods,231.8984,24,Medium,Tier 1,Supermarket Type1,4633.968
FD,13.15,Low Fat,0.043852434,snacks_breakfast_type,182.695,21,not_mentioned,Tier 2,Supermarket Type1,4211.185
FD,10.895,Regular,0.009620042,Dairy,121.673,19,Small,Tier 2,Supermarket Type1,1970.768
NC,10.1,Low Fat,0.054939848,others,199.5084,16,not_mentioned,Tier 2,Supermarket Type1,3372.9428
DR,18.7,Low Fat,0.014675574,Drinks,50.8324,16,not_mentioned,Tier 2,Supermarket Type1,934.7832
NC,12.15,Low Fat,0.14526636,others,224.0404,24,Medium,Tier 1,Supermarket Type1,3375.606
FD,10.195,Regular,0.146662938,Frozen Foods,138.6838,26,Small,Tier 1,Supermarket Type1,2388.2246
FD,8.575,Regular,0.071786706,Dairy,193.3794,36,High,Tier 3,Supermarket Type1,780.3176
FD,16.5,Regular,0.133424184,Fruits and Vegetables,102.2332,25,not_mentioned,Tier 3,Grocery Store,102.5332
FD,9.065,Low Fat,0.115799592,Frozen Foods,95.3094,14,Medium,Tier 3,Supermarket Type2,1713.7692
NC,16.6,Low Fat,0.027579198,others,178.7344,26,Small,Tier 1,Supermarket Type1,1605.9096
FD,11.6,Regular,0.241055611,Dairy,238.5222,25,not_mentioned,Tier 3,Grocery Store,717.0666
NC,19.5,Low Fat,0.014332439,others,57.1614,14,Medium,Tier 3,Supermarket Type2,1381.535
NC,16.6,Low Fat,0.027133398,others,106.2596,25,not_mentioned,Tier 3,Grocery Store,215.7192
DR,11.85,Low Fat,0.132876847,Dairy,98.0726,24,Medium,Tier 1,Supermarket Type1,1076.5986
FD,12.85,Low Fat,0.03315162,snacks_breakfast_type,170.6422,36,High,Tier 3,Supermarket Type1,2931.5174
NC,9.0,Low Fat,0.019536981,others,170.0474,24,Medium,Tier 1,Supermarket Type1,4211.185
FD,5.655,Low Fat,0.085258864,Fruits and Vegetables,165.85,19,Small,Tier 2,Supermarket Type1,1830.95
NC,8.93,Low Fat,0.013179388,others,55.1614,26,Small,Tier 1,Supermarket Type1,939.4438
NC,15.2,Low Fat,0.033592687,others,108.1912,19,Small,Tier 2,Supermarket Type1,1856.2504
FD,7.655,Low Fat,0.05346916,others,114.1492,25,not_mentioned,Tier 3,Grocery Store,115.8492
FD,6.3,Low Fat,0.126831854,others,209.027,38,Medium,Tier 3,Supermarket Type3,4613.994
FD,15.5,Low Fat,0.103603094,snacks_breakfast_type,143.547,24,Medium,Tier 1,Supermarket Type1,1431.47
FD,18.7,Low Fat,0.104840884,Frozen Foods,122.1072,24,Medium,Tier 1,Supermarket Type1,490.0288
DR,9.5,Low Fat,0.042056944,Drinks,31.89,14,Medium,Tier 3,Supermarket Type2,366.19
FD,13.65,Low Fat,0.040049609,Frozen Foods,34.4558,16,not_mentioned,Tier 2,Supermarket Type1,611.2044
FD,19.5,Regular,0.03075661,others,86.254,21,not_mentioned,Tier 2,Supermarket Type1,2163.85
FD,8.71,Low Fat,0.0,others,46.5376,36,High,Tier 3,Supermarket Type1,575.2512
FD,20.25,Regular,0.03941584,Dairy,247.8092,38,Small,Tier 1,Grocery Store,498.0184
DR,19.6,Low Fat,0.024363939,Dairy,46.3718,16,not_mentioned,Tier 2,Supermarket Type1,661.8052
FD,12.15,Regular,0.131443921,Fruits and Vegetables,189.1872,38,Medium,Tier 3,Supermarket Type3,5294.4416
NC,11.8,Low Fat,0.058725131,others,82.3618,19,Small,Tier 2,Supermarket Type1,1208.427
FD,6.715,Regular,0.122274118,Baking Goods,40.3454,16,not_mentioned,Tier 2,Supermarket Type1,838.908
NC,19.1,Low Fat,0.067239404,others,39.6796,36,High,Tier 3,Supermarket Type1,660.4736
FD,20.7,Low Fat,0.021464454,Baking Goods,156.6288,24,Medium,Tier 1,Supermarket Type1,3928.22
DR,10.195,Low Fat,0.112681821,Drinks,113.986,14,Medium,Tier 3,Supermarket Type2,452.744
FD,20.2,Regular,0.039469737,snacks_breakfast_type,155.163,16,not_mentioned,Tier 2,Supermarket Type1,782.315
DR,10.8,Low Fat,0.061101383,Drinks,151.9024,26,Small,Tier 1,Supermarket Type1,2580.6408
NC,19.75,Low Fat,0.014359584,others,100.8332,14,Medium,Tier 3,Supermarket Type2,1537.998
FD,19.35,Low Fat,0.016637301,Frozen Foods,120.9098,24,Medium,Tier 1,Supermarket Type1,1687.1372
FD,7.405,Low Fat,0.159843921,Dairy,206.6296,14,Medium,Tier 3,Supermarket Type2,3115.944
NC,15.25,Low Fat,0.061308889,others,128.8968,21,not_mentioned,Tier 2,Supermarket Type1,2348.9424
NC,7.93,Low Fat,0.055566935,others,263.591,38,Small,Tier 1,Grocery Store,262.991
FD,8.895,Low Fat,0.026397141,Frozen Foods,207.8954,21,not_mentioned,Tier 2,Supermarket Type1,3542.7218
